temp,pressure,proximity,r,g,b,a,accX,accY,accZ,gyroX,gyroY,gyroZ,up,down,right,left,side
29.840,100.427,251,35,24,23,68,-0.4127,0.0461,0.9152,-5.0049,-3.8452,0.1831,1,0,0,0,1
29.840,100.424,249,35,24,23,68,-0.4104,0.0527,0.8994,-6.0425,2.3804,2.5635,1,0,0,0,1
29.830,100.360,251,35,24,23,69,-0.4019,0.0470,0.8944,-9.2773,4.5776,-2.5024,1,0,0,0,1
29.830,100.427,252,35,24,24,68,-0.3807,0.0374,0.9063,-1.1597,3.6011,-0.6104,1,0,0,0,1
29.850,100.431,250,35,24,24,69,-0.4026,0.0581,0.9154,-5.0659,-0.4883,1.5259,1,0,0,0,1
29.860,100.430,252,35,24,24,68,-0.3965,0.0398,0.9056,-1.1597,0.0000,-0.3662,1,0,0,0,1
29.850,100.431,250,35,24,24,69,-0.3942,0.0416,0.9121,-0.5493,4.2725,-0.6104,1,0,0,0,1
29.840,100.426,253,35,24,24,70,-0.3927,0.0511,0.9075,-1.9531,-0.5493,3.1128,1,0,0,0,1
29.860,100.364,250,35,24,24,69,-0.4058,0.0406,0.9060,-0.6714,0.2441,-2.4414,1,0,0,0,1
29.840,100.429,251,35,24,24,70,-0.4801,0.0493,0.9672,0.0000,7.5684,-2.8076,1,0,0,0,1
29.840,100.424,251,36,25,25,71,-0.5471,0.0405,1.0399,-27.0386,33.5083,57.0679,1,0,0,0,1
29.850,100.430,251,37,25,25,74,-0.0878,0.0165,0.8381,35.4614,142.7002,66.7114,0,0,1,0,1
29.850,100.423,251,37,24,24,72,0.1013,0.0100,0.8589,-5.4321,16.4795,6.2866,0,0,1,0,1
29.850,100.422,252,37,24,24,73,0.0400,-0.0077,0.9836,12.1460,12.6953,-81.4819,0,0,1,0,1
29.860,100.422,249,37,24,24,73,0.1799,-0.1666,1.0327,-10.0708,34.0576,-48.7061,0,0,1,0,1
29.850,100.311,252,36,23,23,71,0.2269,-0.1675,0.9586,38.2690,53.9551,111.6333,0,0,1,0,1
29.860,100.422,249,35,21,22,69,0.2921,-0.0052,0.8844,62.7441,17.2729,130.6763,0,1,0,0,1
29.860,100.423,250,35,21,21,67,0.2947,0.0829,0.9125,27.5879,-7.4463,88.8672,0,1,0,0,1
29.860,100.424,248,35,21,21,68,0.2740,0.0956,0.9028,-5.1880,-16.9678,-61.7065,0,1,0,0,1
29.840,100.422,249,35,22,22,69,0.1847,-0.0507,0.9575,-66.0400,-53.9551,-128.5400,0,0,1,0,1
29.860,100.429,250,37,23,24,72,0.0580,-0.0469,1.0485,-7.5684,-2.5024,-19.1040,0,0,1,0,1
29.860,100.344,249,36,22,23,72,0.1960,0.0366,0.9603,0.4272,46.4478,-11.0474,0,1,0,0,1
29.860,100.432,250,35,21,22,68,0.3828,-0.0294,0.8798,9.5215,51.5747,-42.8467,0,1,0,0,1
29.860,100.430,248,33,20,21,66,0.4175,-0.1218,0.8865,-16.1133,10.8032,-28.6255,0,1,0,0,1
29.850,100.420,248,32,20,20,64,0.4492,-0.0706,0.9003,-0.7324,16.4185,27.4048,0,1,0,0,1
29.860,100.424,246,32,19,20,62,0.4459,-0.0194,0.8254,26.0620,9.7046,18.9209,0,1,0,0,1
29.860,100.424,249,32,19,19,62,0.4103,-0.0494,0.8652,-31.2500,-20.3857,-41.0767,0,1,0,0,1
29.870,100.428,248,32,19,20,63,0.3730,-0.1104,0.9027,-10.4980,1.9531,-23.9868,0,1,0,0,1
29.860,100.339,246,32,19,20,63,0.4464,-0.0791,0.8958,7.4463,21.0571,14.6484,0,1,0,0,1
29.850,100.425,249,31,18,19,61,0.5083,-0.0864,0.8110,12.2681,7.7515,0.2441,0,1,0,0,1
29.860,100.423,248,31,18,19,61,0.4459,-0.1052,0.8854,-16.4185,-15.5029,-17.3950,0,1,0,0,1
29.880,100.429,245,31,19,19,62,0.4421,-0.0988,0.8954,2.1362,14.4653,8.6670,0,1,0,0,1
29.850,100.424,246,30,18,19,60,0.5372,-0.0892,0.8131,6.1646,17.5781,12.1460,0,1,0,0,1
29.880,100.419,246,30,17,18,59,0.4821,-0.0802,0.8348,-8.7891,-15.2588,-3.7842,0,1,0,0,1
29.880,100.386,246,30,18,19,60,0.4757,-0.0752,0.8643,6.9580,7.1411,-7.1411,0,1,0,0,1
29.890,100.398,247,30,18,19,59,0.4851,-0.1100,0.8286,-10.3149,0.2441,-18.3716,0,1,0,0,1
29.890,100.427,245,30,18,18,60,0.4790,-0.1084,0.8599,7.6294,6.4697,13.2446,0,1,0,0,1
29.900,100.428,246,30,17,18,59,0.5250,-0.0931,0.8152,8.6670,14.4043,4.5166,0,1,0,0,1
29.880,100.420,244,29,17,18,58,0.5320,-0.0740,0.8063,-1.2207,-10.8643,2.0142,0,1,0,0,1
29.890,100.425,244,30,17,18,59,0.4895,-0.0819,0.8447,-5.1270,-0.3052,-5.9204,0,1,0,0,1
29.910,100.434,246,29,17,18,59,0.5387,-0.1083,0.8231,-3.2959,4.0283,-0.5493,0,1,0,0,1
29.880,100.353,244,29,17,18,58,0.5236,-0.0741,0.8361,-5.3711,-3.0518,2.0752,0,1,0,0,1
29.880,100.431,244,29,17,18,58,0.5173,-0.0852,0.8319,-10.2539,-4.2114,-5.0049,0,1,0,0,1
29.880,100.421,245,29,17,18,59,0.5134,-0.0923,0.8303,-4.2725,5.7983,5.3711,0,1,0,0,1
29.880,100.430,245,29,17,18,58,0.5414,-0.0786,0.7849,14.0991,-6.4697,6.8359,0,1,0,0,1
29.880,100.428,247,30,18,18,60,0.4634,-0.0975,0.8865,-14.8315,-14.3433,-12.2681,0,1,0,0,1
29.880,100.430,244,31,18,19,61,0.5056,-0.0992,0.8397,13.6719,24.4141,14.4653,0,1,0,0,1
29.890,100.433,228,29,17,18,57,0.5648,-0.0885,0.7762,7.4463,7.2632,12.4512,0,1,0,0,1
29.880,100.326,228,29,17,18,57,0.5291,-0.0652,0.8414,-8.7891,-3.7842,-5.4932,0,1,0,0,1
29.880,100.428,227,29,17,18,57,0.5668,-0.0892,0.7893,0.0610,6.4697,6.2866,0,1,0,0,1
29.890,100.426,225,29,16,17,57,0.5646,-0.0930,0.7789,4.6387,2.2583,0.8545,0,1,0,0,1
29.900,100.430,223,29,16,17,56,0.5640,-0.0824,0.8009,-0.2441,-1.1597,2.6855,0,1,0,0,1
29.900,100.428,220,29,16,17,56,0.5774,-0.0802,0.7991,-5.6152,1.3428,-0.2441,0,1,0,0,1
29.910,100.433,218,28,16,17,56,0.5756,-0.0847,0.7748,-7.9956,1.3428,0.1221,0,1,0,0,1
29.900,100.356,217,28,16,17,56,0.5729,-0.0746,0.7881,1.0986,0.1221,1.5869,0,1,0,0,1
29.900,100.424,216,28,16,17,56,0.5828,-0.0972,0.7725,2.5024,-0.3662,0.0610,0,1,0,0,1
29.900,100.420,216,28,16,17,56,0.5728,-0.0867,0.8091,0.7324,-0.6714,3.1738,0,1,0,0,1
29.910,100.424,215,28,16,17,55,0.5908,-0.0874,0.7699,-2.3193,2.3804,2.0142,0,1,0,0,1
29.900,100.421,212,28,16,17,55,0.6033,-0.0933,0.7675,-3.0518,1.8311,0.2441,0,1,0,0,1
29.900,100.426,212,28,16,17,55,0.5905,-0.0736,0.7859,-4.3335,2.1973,1.7700,0,1,0,0,1
29.890,100.424,213,28,16,17,54,0.5931,-0.0824,0.7657,0.0000,-2.0752,2.5024,0,1,0,0,1
29.890,100.315,214,28,16,17,55,0.5823,-0.0833,0.7764,-5.0659,-5.2490,-1.4648,0,1,0,0,1
29.910,100.428,226,30,17,18,58,0.5822,-0.0876,0.7850,1.1597,3.1738,0.3662,0,1,0,0,1
29.890,100.425,243,30,17,18,58,0.5635,-0.0682,0.8013,-1.9531,-0.5493,1.0376,0,1,0,0,1
29.900,100.430,240,30,17,18,58,0.6039,-0.1141,0.7545,1.4038,-6.2256,9.2773,0,1,0,0,1
29.890,100.429,243,30,17,18,58,0.5819,-0.0601,0.7838,8.8501,9.3384,-2.3804,0,1,0,0,1
29.890,100.422,244,29,17,18,58,0.5978,-0.0814,0.7598,-2.3193,-10.1318,0.1831,0,1,0,0,1
29.900,100.291,244,30,17,18,58,0.5850,-0.0781,0.7731,-1.8921,-15.7471,-6.4087,0,1,0,0,1
29.890,100.418,246,30,18,18,60,0.6248,-0.0365,0.6902,23.1323,-28.2593,6.4087,0,1,0,0,1
29.890,100.434,250,32,19,20,64,0.4486,-0.1367,0.7850,-21.2402,-100.4639,-70.6177,0,1,0,0,1
29.900,100.430,251,36,22,22,70,0.0380,-0.1786,0.9990,-58.2275,-148.8037,-88.2568,0,0,1,0,1
29.890,100.426,249,37,24,24,73,-0.2073,-0.0182,1.0020,-7.9346,-84.2285,18.3716,1,0,0,0,1
29.890,100.431,253,36,24,23,69,-0.4200,0.0908,0.9071,-14.9536,-71.3501,1.4648,1,0,0,0,1
29.890,100.426,252,34,23,22,66,-0.5447,0.1086,0.9175,-11.6577,-44.4336,-4.5166,1,0,0,0,1
29.880,100.358,252,33,22,22,63,-0.5328,0.0980,0.9216,-3.3569,9.5825,-1.1597,1,0,0,0,1
29.890,100.422,250,33,23,22,64,-0.4065,0.0591,0.8550,-2.1973,10.1929,5.1880,1,0,0,0,1
29.890,100.432,252,33,23,22,65,-0.4441,0.0846,0.8788,-5.6152,-0.4883,-0.2441,1,0,0,0,1
29.890,100.430,252,33,23,22,65,-0.4479,0.0741,0.8893,-0.6714,5.6763,2.8687,1,0,0,0,0
29.880,100.432,249,34,23,22,65,-0.4291,0.0681,0.8835,-1.1597,2.5635,4.0894,1,0,0,0,0
29.860,100.429,251,34,23,22,66,-0.4116,0.0494,0.8856,1.2817,0.9766,-1.3428,1,0,0,0,0
29.870,100.419,251,34,23,22,65,-0.4180,0.0569,0.9105,-1.1597,5.3101,0.9766,1,0,0,0,0
29.870,100.379,251,34,23,22,66,-0.3947,0.0594,0.8958,-3.9673,4.3335,3.6011,1,0,0,0,0
29.870,100.424,253,34,23,23,66,-0.4020,0.0667,0.8965,-0.3662,0.6714,0.8545,1,0,0,0,0
29.890,100.437,250,34,23,23,66,-0.3970,0.0564,0.9067,0.5493,3.3569,-1.5259,1,0,0,0,0
29.860,100.425,252,34,23,23,66,-0.4021,0.0488,0.9028,0.6104,-1.8921,0.4883,1,0,0,0,0
29.880,100.430,252,34,23,23,67,-0.4019,0.0637,0.9016,-3.6621,1.2817,0.4272,1,0,0,0,0
29.870,100.437,249,34,23,23,66,-0.3882,0.0563,0.8960,-0.0610,0.7324,-1.2207,1,0,0,0,0
29.880,100.367,251,34,23,23,66,-0.4017,0.0594,0.9053,0.6714,-2.8687,-0.3662,1,0,0,0,0
29.860,100.429,251,34,23,23,66,-0.3792,0.0560,0.8953,0.7935,2.1362,1.7700,1,0,0,0,0
29.880,100.427,251,34,23,23,66,-0.3961,0.0558,0.9148,-0.2441,-1.3428,-0.3052,1,0,0,0,0
29.880,100.428,252,34,23,23,66,-0.3939,0.0571,0.8949,-4.0894,0.2441,0.3662,1,0,0,0,0
29.880,100.426,252,34,23,23,66,-0.3904,0.0542,0.9021,2.7466,1.0376,-2.1362,1,0,0,0,0
29.890,100.430,250,34,23,23,67,-0.3961,0.0603,0.9199,0.7324,0.6104,2.8687,1,0,0,0,0
29.900,100.430,252,34,23,23,66,-0.3900,0.0662,0.8989,-8.9722,-3.4790,-0.7935,1,0,0,0,0
29.880,100.297,250,34,23,23,67,-0.3904,0.0408,0.9104,-0.8545,-0.3052,-3.8452,1,0,0,0,0
29.890,100.423,251,34,23,23,67,-0.3923,0.0610,0.9058,-1.7090,3.2959,1.7700,1,0,0,0,0
29.880,100.429,251,34,23,23,67,-0.3907,0.0609,0.9127,-7.5073,-2.5635,-1.9531,1,0,0,0,0
29.910,100.427,250,35,24,23,67,-0.3890,0.0615,0.8986,-0.3052,1.1597,0.9766,1,0,0,0,0
29.880,100.424,251,34,24,23,67,-0.3867,0.0553,0.9133,1.3428,-1.1597,-3.9673,1,0,0,0,0
29.890,100.427,250,35,24,23,67,-0.3936,0.0557,0.9178,-2.6855,-1.2207,-0.7935,1,0,0,0,0
29.890,100.283,253,35,24,23,67,-0.3951,0.0709,0.9050,0.6104,1.4648,-0.8545,1,0,0,0,0
29.890,100.425,251,35,24,23,67,-0.4081,0.0715,0.9373,-0.9766,3.5400,-3.1738,1,0,0,0,0
29.890,100.427,251,35,24,23,67,-0.4139,0.0698,0.9434,-6.9580,4.2725,-15.2588,1,0,0,0,0
29.890,100.430,253,35,24,23,69,-0.2936,0.0505,0.9082,-3.1738,20.8130,-22.5220,1,0,0,0,0
29.900,100.427,253,36,25,24,70,-0.2791,0.1879,0.9363,-41.1377,-2.0752,-44.5557,1,0,0,0,0
29.890,100.427,252,38,26,25,74,-0.2395,0.2222,0.8796,-46.9360,-2.5635,-49.5605,1,0,0,0,0
29.900,100.430,252,40,29,27,78,-0.2729,0.3263,0.9031,-58.1665,-5.1270,-3.1738,1,0,0,0,0
29.900,100.357,251,44,37,34,85,-0.2627,0.3425,0.8640,-2.0142,53.4668,81.1768,1,0,0,0,0
29.890,100.430,252,46,41,42,93,-0.2620,0.3315,0.7487,19.7144,25.5127,146.3623,1,0,0,0,0
29.890,100.425,248,46,38,45,97,-0.4491,0.4152,0.8312,-12.2070,-35.0342,98.2666,1,0,0,0,0
29.860,100.419,251,50,48,58,119,-0.5487,0.3857,0.8623,-28.8086,-16.1133,-48.5840,1,0,0,0,0
29.890,100.431,252,56,60,67,143,-0.4172,0.2743,0.7823,-6.5308,-10.6201,-27.7710,1,0,0,0,0
29.880,100.425,252,56,61,67,143,-0.4486,0.3065,0.8448,10.7422,-0.0610,26.7944,1,0,0,0,0
29.890,100.427,249,53,55,62,131,-0.4663,0.3329,0.8121,1.2207,8.7280,9.8877,1,0,0,0,0
29.890,100.385,253,51,53,60,125,-0.4482,0.3063,0.7999,-0.6104,-7.2021,-6.6528,1,0,0,0,0
29.880,100.420,252,52,56,62,132,-0.4722,0.3036,0.8297,-0.2441,-4.8828,-2.9297,1,0,0,0,0
29.900,100.427,253,51,55,61,129,-0.4542,0.2806,0.8131,10.5591,3.7231,14.0991,1,0,0,0,0
29.900,100.428,252,50,51,58,121,-0.4700,0.2960,0.8273,0.3662,-2.6855,2.3804,1,0,0,0,0
29.890,100.422,250,50,51,58,120,-0.4625,0.2620,0.8135,3.9062,-5.7373,-3.1128,1,0,0,0,0
29.890,100.432,251,50,52,58,121,-0.4725,0.2697,0.8250,5.3101,-2.3193,2.0752,1,0,0,0,0
29.880,100.352,253,48,49,56,115,-0.4814,0.2714,0.7968,7.8125,-4.3335,6.1646,1,0,0,0,0
29.890,100.423,252,47,47,53,109,-0.5098,0.2496,0.8231,7.9956,-5.0659,-7.1411,1,0,0,0,0
29.880,100.426,252,47,48,53,109,-0.5002,0.2393,0.8242,2.0752,-3.5400,-7.8125,1,0,0,0,0
29.890,100.430,251,47,47,52,107,-0.4897,0.2443,0.8257,0.9155,2.9297,4.6387,1,0,0,0,0
29.880,100.427,252,46,46,51,104,-0.5038,0.2617,0.8158,-1.6479,-0.0610,4.4556,1,0,0,0,0
29.880,100.425,252,45,44,50,102,-0.5017,0.2423,0.8090,-1.2817,-4.6997,-3.9673,1,0,0,0,0
29.890,100.425,252,46,45,51,103,-0.4998,0.2356,0.8274,-2.4414,-0.4272,-2.5635,1,0,0,0,0
29.870,100.299,251,45,44,50,101,-0.5063,0.2379,0.8151,5.3711,1.8921,9.9487,1,0,0,0,0
29.880,100.427,251,44,42,48,97,-0.4858,0.2349,0.8258,-3.5400,-0.6104,-0.2441,1,0,0,0,0
29.870,100.430,250,44,42,48,97,-0.4910,0.2295,0.8141,-0.7935,-0.1221,-0.2441,1,0,0,0,0
29.880,100.426,252,44,41,47,96,-0.4956,0.2275,0.8209,-1.2817,-2.6855,4.0283,1,0,0,0,0
29.900,100.430,251,44,40,46,94,-0.5106,0.2106,0.8197,7.3242,-2.3804,6.0425,1,0,0,0,0
29.890,100.425,253,43,40,46,93,-0.4995,0.2090,0.8147,3.7842,-0.7935,-1.1597,1,0,0,0,0
29.890,100.286,252,43,39,45,91,-0.5322,0.2068,0.8258,2.8687,-5.1270,0.2441,1,0,0,0,0
29.880,100.424,250,43,38,44,90,-0.5302,0.1882,0.8175,4.6387,-0.1221,7.9956,1,0,0,0,0
29.890,100.429,251,42,36,42,87,-0.5026,0.1841,0.8361,4.0894,5.1270,5.0049,1,0,0,0,0
29.900,100.425,250,42,34,39,84,-0.5105,0.1659,0.8334,-2.5635,-2.6855,-2.5024,1,0,0,0,0
29.890,100.424,249,41,34,39,84,-0.5094,0.1638,0.8405,0.2441,6.9580,3.4180,1,0,0,0,0
29.890,100.433,252,41,31,36,82,-0.4977,0.1464,0.8173,21.2402,18.1274,20.1416,1,0,0,0,0
29.890,100.434,250,39,28,29,78,-0.4268,0.1135,0.8495,44.3115,16.9678,26.6724,1,0,0,0,0
29.900,100.361,252,36,25,25,72,-0.4159,0.0551,0.8695,7.4463,3.0518,-41.8091,1,0,0,0,0
29.890,100.425,251,35,24,24,69,-0.4431,-0.1750,1.0326,-89.4165,-0.9155,-103.6987,1,0,0,0,0
29.880,100.424,252,39,27,27,78,-0.2894,-0.0886,0.9385,120.7275,75.8057,136.7798,1,0,0,0,0
29.900,100.429,253,36,25,25,73,-0.2430,0.0242,0.9677,11.4746,63.7817,100.7080,1,0,0,0,0
29.900,100.421,251,35,23,24,70,-0.1178,-0.1804,0.8923,25.3906,17.8833,4.3335,0,0,1,0,0
29.890,100.423,251,35,23,23,69,-0.0626,-0.2784,1.0396,-6.8970,10.5591,-43.3350,0,0,1,0,0
29.900,100.381,251,35,23,23,70,-0.0310,-0.2712,0.9933,62.3169,24.4751,9.7046,0,0,1,0,0
29.890,100.413,250,35,22,22,68,0.0436,-0.2344,0.8894,36.5601,21.3623,-12.8784,0,0,1,0,0
29.900,100.429,251,35,22,22,68,0.0118,-0.3198,0.9684,-13.5498,-30.3955,-47.7905,0,0,1,0,0
29.900,100.433,251,35,22,22,68,-0.0344,-0.3046,0.9481,4.3945,1.7700,-27.4658,0,0,1,0,0
29.890,100.427,250,35,22,22,67,-0.0676,-0.2495,0.9812,11.5356,-1.5869,7.8735,0,0,1,0,0
29.880,100.425,251,35,22,22,69,-0.0464,-0.2662,0.9286,-6.1035,0.1831,-10.4370,0,0,1,0,0
29.890,100.431,252,35,22,22,68,-0.0570,-0.2858,0.9440,1.4648,3.9062,-0.4883,0,0,1,0,0
29.900,100.359,252,35,22,22,68,-0.0173,-0.2340,0.9088,13.2446,12.2070,11.1084,0,0,1,0,0
29.900,100.422,249,35,22,22,68,-0.0255,-0.2615,0.9346,-6.8970,-9.0942,-8.7280,0,0,1,0,0
29.890,100.423,250,35,22,22,68,-0.0494,-0.2672,0.9763,-3.8452,0.0610,-3.2959,0,0,1,0,0
29.880,100.427,251,35,22,22,69,-0.0459,-0.2489,0.9459,-2.9907,3.6011,0.2441,0,0,1,0,0
29.910,100.428,250,35,22,22,68,0.0027,-0.2439,0.9355,1.8311,-1.2207,0.3662,0,0,1,0,0
29.920,100.431,249,35,22,22,68,-0.0571,-0.2394,0.9749,-22.9492,-16.2354,-5.7373,0,0,1,0,0
29.900,100.430,252,35,22,22,67,-0.1013,-0.2358,0.9095,8.2397,-14.2212,10.9863,0,0,1,0,0
29.900,100.296,251,34,22,22,67,-0.1537,-0.2284,0.9904,-19.3481,-13.9771,-17.3340,0,0,1,0,0
29.900,100.426,251,34,22,22,68,-0.0853,-0.2791,0.9232,-0.6714,6.8970,-6.0425,0,0,1,0,0
29.880,100.427,250,35,22,22,68,-0.1100,-0.2098,0.9600,7.5684,5.9814,11.5967,0,0,1,0,0
29.880,100.429,250,35,22,22,67,-0.1001,-0.2372,0.9546,-6.3477,-4.2725,-3.6621,0,0,1,0,0
29.880,100.425,251,35,22,22,67,-0.1132,-0.2299,0.9713,-2.0752,3.1128,1.5869,0,0,1,0,0
29.870,100.428,253,35,22,22,67,-0.0917,-0.2318,0.9467,5.0049,6.1646,5.1270,0,0,1,0,0
29.860,100.292,252,35,22,22,68,-0.0742,-0.2249,0.9518,-6.5308,-0.7935,-4.2114,0,0,1,0,0
29.860,100.425,250,35,22,22,68,-0.0652,-0.2366,0.9552,0.1221,11.2915,-1.0376,0,0,1,0,0
29.870,100.430,252,35,22,22,68,-0.0785,-0.2028,0.9692,-1.0376,-1.7090,2.6855,0,0,1,0,0
29.860,100.427,251,35,22,22,68,-0.0631,-0.2246,0.9561,-2.3193,-1.7700,0.7324,0,0,1,0,0
29.850,100.420,252,35,22,22,68,-0.0647,-0.2252,0.9602,-0.1831,3.2349,-0.3662,0,0,1,0,0
29.860,100.429,253,35,22,22,68,-0.0732,-0.2017,0.9651,-5.2490,-0.1831,-1.2207,0,0,1,0,0
29.870,100.427,249,35,22,22,69,-0.0603,-0.2227,0.9741,-7.2632,-4.5166,-2.5024,0,0,1,0,0
29.880,100.356,251,35,22,22,68,-0.0625,-0.2004,0.9600,-5.0049,3.3569,-0.1221,0,0,1,0,0
29.870,100.433,249,35,22,22,69,-0.0593,-0.2168,0.9690,-0.8545,-2.9297,-0.3662,0,0,1,0,0
29.880,100.431,251,35,22,22,69,-0.0627,-0.2201,0.9625,-2.4414,-1.6479,1.5869,0,0,1,0,0
29.890,100.426,249,35,22,22,68,-0.0614,-0.2261,0.9375,-0.3052,4.0283,-1.3428,0,0,1,0,0
29.890,100.429,251,35,22,22,68,-0.0679,-0.2089,0.9764,-2.8076,-0.0610,-2.7466,0,0,1,0,0
29.890,100.430,252,35,22,22,68,-0.0736,-0.2074,0.9716,-2.0752,-1.0376,3.9062,0,0,1,0,0
29.880,100.352,253,35,23,22,68,-0.0518,-0.2251,0.9586,0.2441,-1.0376,-2.1973,0,0,1,0,0
29.880,100.428,251,35,23,22,68,-0.0609,-0.2151,0.9688,1.7090,-2.5024,1.4038,0,0,1,0,0
29.890,100.425,251,35,22,22,69,-0.0750,-0.2043,0.9713,-7.0190,0.4272,-0.8545,0,0,1,0,0
29.870,100.423,253,35,22,22,69,-0.0518,-0.2157,0.9553,-1.8921,-1.5259,-1.8311,0,0,1,0,0
29.880,100.428,249,35,22,22,69,-0.0553,-0.2167,0.9624,-1.8921,-0.5493,-1.6479,0,0,1,0,0
29.890,100.427,251,35,22,22,69,-0.0660,-0.2147,0.9607,-2.9907,0.7935,-2.0142,0,0,1,0,0
29.890,100.430,253,35,23,22,68,-0.0605,-0.2018,0.9716,-0.8545,0.5493,2.5024,0,0,1,0,0
29.880,100.363,249,35,22,22,69,-0.0499,-0.2004,0.9618,-2.1362,0.1221,0.6104,0,0,1,0,0
29.890,100.424,252,35,23,22,68,-0.0515,-0.2010,0.9636,-5.0659,-1.5259,-1.2207,0,0,1,0,0
29.880,100.430,251,35,23,22,68,-0.0740,-0.1931,0.9795,-4.8218,-3.1128,-3.0518,0,0,1,0,0
29.880,100.429,248,35,23,22,68,-0.0625,-0.1989,0.9532,-3.1128,-1.8921,1.4648,0,0,1,0,0
29.880,100.431,251,35,23,22,68,-0.0630,-0.1968,0.9644,-1.5259,2.0142,-3.7842,0,0,1,0,0
29.860,100.429,251,35,23,22,69,-0.0627,-0.1938,0.9690,-0.3052,0.6714,-1.9531,0,0,1,0,0
29.870,100.401,253,35,23,22,68,-0.0746,-0.1869,0.9854,-5.6152,-0.0610,-0.9155,0,0,1,0,0
29.890,100.366,251,35,23,23,69,-0.0497,-0.1871,0.9590,-0.9766,2.9297,4.8828,0,0,1,0,0
29.890,100.429,252,35,23,22,68,-0.0924,-0.1760,0.9945,-34.6069,-29.6021,-4.7607,0,0,1,0,0
29.900,100.430,252,35,23,23,70,-0.1084,-0.1367,0.9523,-13.9771,-8.3618,-8.7891,0,0,1,0,0
29.900,100.429,251,35,23,23,69,-0.2128,-0.0793,0.9653,-39.4897,-51.9409,-54.6875,1,0,0,0,0
29.880,100.428,251,36,24,24,70,-0.2822,-0.0470,0.8907,-14.0381,-42.4194,-41.8091,1,0,0,0,0
29.900,100.427,250,35,24,24,68,-0.4886,0.1119,1.0121,-29.3579,-32.4707,7.8125,1,0,0,0,0
29.890,100.301,253,36,25,24,70,-0.3427,0.0709,0.8030,18.2495,26.7944,17.1509,1,0,0,0,0
29.880,100.428,252,36,25,24,70,-0.4138,0.1211,0.9164,-25.2075,-21.6675,-4.4556,1,0,0,0,0
29.890,100.423,251,36,25,24,69,-0.4165,0.0441,0.9213,-7.9346,-1.2207,-9.9487,1,0,0,0,0
29.880,100.424,250,36,25,24,70,-0.3407,0.0867,0.9253,7.5073,1.8921,9.3384,1,0,0,0,0
29.890,100.433,251,35,24,24,68,-0.2158,0.0868,0.8680,22.6440,10.3149,-8.1177,1,0,0,0,0
29.900,100.432,253,33,23,22,65,-0.5500,-0.0746,0.7458,-11.9019,-82.2144,-44.4336,1,0,0,0,0
29.880,100.426,252,31,21,20,60,-0.7383,0.1122,0.8556,13.3057,-25.6348,13.3057,1,0,0,0,0
29.890,100.362,252,29,20,19,56,-0.6302,0.0465,0.8021,-21.9116,-14.9536,-4.2725,1,0,0,0,0
29.880,100.433,250,29,20,19,55,-0.5928,0.0011,0.7662,1.3428,18.9209,-11.2305,1,0,0,0,0
29.880,100.424,251,30,20,19,57,-0.5830,0.0536,0.8063,-3.7231,0.8545,9.7656,1,0,0,0,0
29.890,100.431,250,30,20,19,57,-0.5835,0.0089,0.8113,-14.0381,-1.0986,-15.1978,1,0,0,0,0
29.880,100.429,251,30,20,19,58,-0.5796,0.0322,0.8091,0.6714,9.3994,6.7139,1,0,0,0,0
29.910,100.432,251,30,21,20,58,-0.5729,0.0416,0.8046,-10.0708,1.8921,-5.4321,1,0,0,0,0
29.890,100.345,251,31,21,20,59,-0.5632,0.0159,0.8192,-2.5024,-2.3193,-5.1880,1,0,0,0,0
29.900,100.425,252,31,21,20,59,-0.5530,0.0570,0.8372,-11.0474,9.8877,-0.7935,1,0,0,0,0
29.900,100.431,251,31,21,20,60,-0.5498,0.0662,0.8096,-5.1880,4.3335,8.2397,1,0,0,0,0
29.910,100.418,251,32,22,21,62,-0.5306,0.0730,0.8306,16.8457,7.3853,33.8745,1,0,0,0,0
29.920,100.426,253,32,22,21,62,-0.5350,0.0426,0.8503,-11.1694,-1.4038,-19.5313,1,0,0,0,0
29.910,100.427,251,32,22,21,63,-0.5377,0.0344,0.8523,1.7700,-4.2725,8.5449,1,0,0,0,0
29.910,100.425,252,32,22,21,62,-0.5172,0.0466,0.8442,1.6479,8.0566,3.0518,1,0,0,0,0
29.910,100.362,252,33,22,22,62,-0.5148,0.0515,0.8529,-2.3193,0.1221,7.5684,1,0,0,0,0
29.900,100.428,252,33,22,22,63,-0.5161,0.0251,0.8643,0.9155,6.2866,0.3052,1,0,0,0,0
29.920,100.432,251,33,23,22,64,-0.5631,0.0314,0.8870,1.2817,15.8691,8.1177,1,0,0,0,0
29.890,100.427,250,34,23,23,66,-0.5928,0.1134,0.8821,13.3667,45.6543,12.8174,1,0,0,0,0
29.910,100.431,250,35,24,23,67,-0.3096,0.0239,0.9399,-54.6265,53.1616,-35.7056,1,0,0,0,0
29.890,100.426,251,37,25,25,73,-0.0481,-0.0704,0.9474,6.5918,115.9668,-39.7339,0,0,1,0,0
29.910,100.383,251,38,24,25,74,0.1852,-0.0010,0.9205,57.4341,111.2061,65.0635,0,1,0,0,0
29.910,100.396,250,35,22,22,69,0.3738,0.0607,0.8350,9.5215,69.7021,35.9497,0,1,0,0,0
29.920,100.426,248,33,20,21,65,0.4193,-0.0663,0.8326,-31.0059,-15.5029,-42.4194,0,1,0,0,0
29.910,100.426,248,34,21,22,68,0.3639,-0.0509,0.9606,-15.8081,-0.5493,-12.1460,0,1,0,0,0
