accX,accY,accZ,gyroX,gyroY,gyroZ,up,down,right,left
-0.0074,0.1084,0.9785,1.2817,2.4414,3.0518,0,0,0,1
0.0046,0.1025,0.9718,-0.7324,-1.4648,0.9766,0,1,0,0
0.0029,0.1001,0.9855,0.3052,-1.3428,2.6245,0,1,0,0
0.0074,0.0969,0.9675,0.0610,-5.0049,5.5542,0,1,0,0
-0.0067,0.0920,0.9939,2.6855,-2.1973,7.3242,0,1,0,0
-0.0488,0.1005,0.9838,2.7466,-4.0894,11.5356,0,0,0,1
-0.0498,0.1024,0.9730,-0.9766,-6.5308,5.3101,0,0,0,1
-0.0593,0.0961,0.9736,-0.4272,-2.6855,-0.6104,0,0,0,1
-0.0282,0.0844,0.9735,-1.8921,-1.0986,-1.0376,0,1,0,0
-0.0378,0.0909,0.9783,-0.7324,0.4272,0.3662,0,0,0,1
-0.0426,0.0901,0.9729,-0.4883,-1.0986,-0.7935,0,0,0,1
-0.0449,0.0890,0.9750,-1.7090,-1.0376,-0.9155,0,0,0,1
-0.0331,0.0835,0.9762,-2.4414,-0.6104,0.5493,0,0,0,1
-0.0355,0.0935,0.9775,-1.4038,-0.1221,0.7935,0,0,0,1
-0.0441,0.0876,0.9918,-0.1831,0.7324,0.6104,0,0,0,1
-0.0293,0.0863,0.9685,-1.5869,-1.0986,1.2817,0,1,0,0
-0.0209,0.0697,0.9779,-1.6479,-2.6245,3.1738,0,1,0,0
-0.0350,0.0521,1.0002,-2.0142,0.9155,11.2305,0,1,0,0
0.0410,-0.0054,1.0226,-5.5542,8.4229,18.4937,0,1,0,0
0.0494,-0.0513,1.0555,-10.7422,8.1177,37.7808,0,1,0,0
0.0703,-0.0392,0.9957,-18.1885,12.8784,62.6221,0,1,0,0
0.0006,-0.0221,1.0481,-22.3389,18.8599,87.5854,0,1,0,0
-0.0637,0.0413,1.0081,-31.9214,22.0947,102.3560,0,1,0,0
-0.1543,0.1537,0.9126,-48.5840,18.6157,114.2578,0,0,0,1
-0.1553,0.2534,0.8390,-40.6494,24.1089,108.7036,0,0,0,1
-0.1252,0.2751,0.8593,-16.1743,24.3530,109.8022,0,0,0,1
-0.2570,0.3347,0.8763,-11.1084,23.4375,102.4170,0,0,0,1
-0.2717,0.3790,0.8552,-11.6577,13.7329,79.2847,0,0,0,1
-0.2626,0.4202,0.8311,-11.8408,1.8921,51.4526,0,0,0,1
-0.2698,0.4001,0.8739,-4.0283,2.8687,30.7617,0,0,0,1
-0.2277,0.3759,0.8840,0.2441,5.0049,12.0239,0,0,0,1
-0.2167,0.3544,0.8947,-2.8076,-4.8828,2.5024,0,0,0,1
-0.1635,0.3119,0.9401,0.1831,-2.5024,-2.0752,0,0,0,1
-0.1498,0.3071,0.9146,0.0000,-1.0376,-2.1362,0,0,0,1
-0.1632,0.3156,0.9167,-2.3804,-1.2207,-0.1221,0,0,0,1
-0.1694,0.3292,0.8954,-1.7090,-0.1831,-0.3662,0,0,0,1
-0.1664,0.3259,0.8953,-1.0376,-0.1831,-0.7935,0,0,0,1
-0.1481,0.3136,0.9092,-2.2583,-0.1831,-2.1362,0,0,0,1
-0.1700,0.3228,0.9149,-1.8921,1.4648,-0.7324,0,0,0,1
-0.1567,0.3336,0.8871,-2.2583,0.1221,-1.4038,0,0,0,1
-0.1581,0.3209,0.9054,-0.9155,0.2441,-0.3052,0,0,0,1
-0.1444,0.3234,0.8967,-1.2207,0.3052,-0.1831,0,0,0,1
-0.1660,0.3298,0.9003,-2.4414,-1.2207,-1.2817,0,0,0,1
-0.1486,0.3224,0.9060,-0.7324,-0.5493,-0.3662,0,0,0,1
-0.1467,0.3170,0.9150,-1.2207,-1.7090,-1.8921,0,0,0,1
-0.1473,0.3085,0.9331,1.4648,4.8218,4.3335,0,0,0,1
-0.1067,0.3094,0.9022,1.3428,5.4932,8.4229,0,0,0,1
0.0546,0.2577,0.8870,18.9819,38.5742,57.1899,0,0,0,1
0.0276,0.1670,0.8701,39.0625,92.1631,138.3057,0,0,0,1
-0.0488,0.1106,1.0077,42.2363,62.9272,117.4927,0,0,0,1
-0.2218,0.1527,1.0767,26.4893,27.1606,64.5752,0,0,0,1
-0.0560,0.1671,0.9747,-8.8501,-15.1367,-3.1738,0,0,0,1
-0.0752,0.1434,0.9703,1.7700,10.0098,10.7422,0,0,0,1
0.0294,0.1329,0.9755,-1.2817,-3.4790,-3.4180,0,1,0,0
0.0365,0.1353,0.9489,-5.8594,-4.5776,-4.4556,0,1,0,0
0.0038,0.1338,0.9757,-2.5635,0.1831,2.0142,0,0,0,1
0.0320,0.1456,0.9442,-4.6997,-5.7373,-5.7373,0,1,0,0
-0.0345,0.1432,0.9924,-3.1128,1.0376,-0.2441,0,0,0,1
0.0121,0.1462,0.9537,0.6714,-1.5259,-0.6714,0,0,0,1
0.0133,0.1442,0.9646,-2.0752,-4.3335,-3.2959,0,0,0,1
-0.0372,0.1455,0.9763,-2.7466,-3.4180,-5.0659,0,0,0,1
0.0132,0.1487,0.9534,-4.6387,-0.4272,-4.6387,0,0,0,1
0.0200,0.1471,0.9595,-3.6011,-4.5166,-8.1177,0,0,0,1
0.0177,0.1312,0.9790,5.7373,6.8359,6.3477,0,1,0,0
0.0221,0.1484,0.9419,-3.0518,-4.8828,-3.3569,0,0,0,1
-0.0314,0.1515,0.9695,-2.2583,-0.6714,-0.3662,0,0,0,1
0.0038,0.1383,0.9771,2.2583,4.3335,3.7231,0,0,0,1
0.0024,0.1555,0.9427,-4.2725,-5.4321,-5.3101,0,0,0,1
-0.0177,0.1401,0.9843,0.9766,0.8545,1.9531,0,0,0,1
0.0260,0.1295,0.9768,-0.5493,-3.2349,-2.5635,0,1,0,0
-0.0148,0.1344,0.9694,-1.7700,1.2817,2.3804,0,0,0,1
0.0005,0.1503,0.9568,-2.0752,-1.4038,-0.7324,0,0,0,1
-0.0172,0.1493,0.9666,-1.8921,-2.1973,-4.2725,0,0,0,1
0.0096,0.1189,0.9746,1.7090,1.8921,1.2817,0,1,0,0
0.0261,0.1268,0.9738,-0.9155,1.5869,0.1221,0,1,0,0
-0.0078,0.1409,0.9833,-1.7700,0.0610,0.1831,0,0,0,1
-0.0111,0.1366,0.9775,1.1597,1.2817,2.2583,0,0,0,1
0.0028,0.1499,0.9550,-0.9155,-2.2583,-1.2207,0,0,0,1
-0.0032,0.1335,0.9731,-0.3052,-1.3428,-2.0142,0,0,0,1
0.0065,0.1372,0.9712,-4.3945,-0.5493,-2.1973,0,0,0,1
0.0005,0.1400,0.9709,0.3052,-0.7935,-1.3428,0,0,0,1
0.0015,0.1337,0.9856,-0.4883,-0.7935,-0.9155,0,0,0,1
-0.0291,0.1409,0.9858,-1.7700,-2.0142,-2.1973,0,0,0,1
-0.0842,0.1587,0.9868,-5.9204,-7.4463,-13.6719,0,0,0,1
-0.4259,0.2623,1.0176,-15.6860,-26.9775,-70.7397,1,0,0,0
-0.3556,0.2491,0.9656,-42.2974,-75.1953,-153.6865,0,0,0,1
-0.2117,0.2816,0.8313,-28.9917,-72.9370,-165.6494,0,0,0,1
-0.1736,0.2776,0.7899,7.3853,-54.4434,-144.3481,0,0,0,1
-0.1289,0.1903,0.8549,24.9023,-36.6821,-124.2676,0,0,0,1
-0.0903,0.0895,0.9359,34.5459,-33.5083,-108.5815,0,0,0,1
-0.1110,0.0898,0.9960,33.8745,-15.9302,-85.0220,0,0,0,1
-0.0184,-0.0011,1.0621,32.2266,-3.9673,-76.2329,0,1,0,0
-0.0393,-0.0074,1.0493,12.3291,-26.9165,-60.6079,0,1,0,0
0.0372,-0.0070,1.0239,9.2163,-28.7476,-40.2832,0,1,0,0
-0.0061,0.0562,1.0262,-8.6670,-23.6816,-28.9917,0,1,0,0
-0.0959,0.1230,0.9388,-4.2725,-9.2773,-12.5732,0,0,0,1
-0.1072,0.1355,0.9705,1.6479,-1.2207,-1.0376,0,0,0,1
-0.1072,0.1497,0.9464,-3.2349,-3.9062,1.0376,0,0,0,1
-0.0742,0.1097,1.0078,-0.3662,-1.5869,3.6621,0,0,0,1
0.1079,0.0775,1.1494,-15.9912,-9.1553,-4.1504,0,1,0,0
0.0303,0.2135,0.8716,23.1323,3.1738,11.2305,0,0,0,1
0.0161,0.1044,1.1025,21.9116,25.5127,22.1558,0,1,0,0
-0.0698,0.0872,1.0360,7.9956,-3.5400,3.6621,0,0,0,1
-0.2061,0.1754,0.7037,0.1831,-9.1553,-0.5493,0,0,0,1
-0.1222,0.0297,0.9371,6.5918,3.9673,6.9580,0,0,0,1
-0.2469,0.0135,0.9874,17.7612,-7.0190,25.7568,1,0,0,0
-0.3536,0.0564,0.9131,-10.6812,-37.0483,20.5688,1,0,0,0
-0.4017,0.0839,0.9360,-3.2959,-24.4751,9.0942,1,0,0,0
-0.3727,0.0729,0.9055,10.8643,-11.0474,10.4370,1,0,0,0
-0.3247,0.0229,1.0209,7.4463,2.6855,-0.7324,1,0,0,0
-0.2122,0.0165,0.9369,-5.9814,-10.6201,-12.5732,1,0,0,0
-0.2534,0.0116,0.9532,4.9438,3.4790,3.9673,1,0,0,0
-0.2549,0.0083,0.9551,-4.6387,-4.2114,-0.4272,1,0,0,0
-0.2648,0.0240,0.9418,-2.9297,-1.3428,3.7842,1,0,0,0
-0.2893,0.0367,0.9496,-1.3428,-2.5635,0.8545,1,0,0,0
-0.2583,0.0325,0.9480,-0.4883,-2.6245,1.4038,1,0,0,0
-0.2859,0.0380,0.9513,-2.9907,-0.9155,-0.3052,1,0,0,0
-0.2450,0.0308,0.9321,-0.6104,0.9766,0.4272,1,0,0,0
-0.2819,0.0237,0.9608,0.1831,1.3428,1.0376,1,0,0,0
-0.2554,0.0182,0.9397,-0.5493,0.1221,-0.1831,1,0,0,0
-0.2783,0.0143,0.9650,0.4272,1.2817,1.2817,1,0,0,0
-0.2655,0.0206,0.9293,-2.0752,-0.6714,-0.5493,1,0,0,0
-0.2570,0.0140,0.9409,1.2817,1.7700,2.8076,1,0,0,0
-0.2709,0.0186,0.9447,0.1221,-0.1831,2.0752,1,0,0,0
-0.2419,0.0098,0.9436,-0.8545,-1.6479,-0.1221,1,0,0,0
-0.2620,0.0082,0.9580,2.2583,-1.2817,1.5869,1,0,0,0
-0.2644,0.0051,0.9496,-1.7700,-1.3428,0.9766,1,0,0,0
-0.2802,0.0048,0.9531,-1.3428,0.6104,2.0752,1,0,0,0
-0.2552,0.0065,0.9404,-1.9531,1.2817,1.2817,1,0,0,0
-0.2517,0.0009,0.9546,0.4272,-0.3052,0.4272,1,0,0,0
-0.2632,0.0067,0.9524,-0.4272,-0.5493,0.4883,1,0,0,0
-0.2729,0.0093,0.9509,-2.0752,-0.0610,-0.4272,1,0,0,0
-0.2638,0.0120,0.9413,-2.1362,-0.0610,-1.4648,1,0,0,0
-0.2538,0.0034,0.9518,-1.3428,0.0610,-1.1597,1,0,0,0
-0.2469,0.0066,0.9401,-1.2817,0.3662,0.4883,1,0,0,0
-0.2542,-0.0007,0.9489,-2.0752,-1.4038,0.8545,1,0,0,0
-0.2665,0.0083,0.9486,-4.1504,-2.3193,0.7935,1,0,0,0
-0.2662,0.0195,0.9456,-1.9531,-0.6104,-0.1221,1,0,0,0
-0.2477,0.0037,0.9518,0.3662,-2.0752,-0.3052,1,0,0,0
-0.2574,0.0010,0.9734,-0.7935,-0.9766,-0.1221,1,0,0,0
-0.2817,0.0131,0.9404,4.9438,-0.8545,-1.2207,1,0,0,0
-0.3146,-0.0029,0.9457,-1.1597,-2.6855,-1.8921,1,0,0,0
-0.4045,0.0011,0.9543,-2.5635,-4.8218,-6.1646,1,0,0,0
-0.4189,0.0018,0.9243,-3.0518,-3.9673,-14.0991,1,0,0,0
-0.4885,0.0236,0.9059,6.4697,15.3198,-12.0850,1,0,0,0
-0.4092,-0.0315,0.9502,6.8970,14.5264,-28.6255,1,0,0,0
-0.2963,0.0153,0.9283,-0.7935,36.8652,-25.3906,1,0,0,0
-0.1152,-0.0350,0.9027,1.2817,41.3818,-34.7900,0,1,0,0
0.1265,0.0227,0.9160,-21.0571,47.3633,-4.9438,0,1,0,0
0.1680,-0.0143,1.0037,-20.4468,31.6162,-1.8311,0,1,0,0
0.3835,0.0278,0.8195,-56.8848,-18.3105,25.7568,0,1,0,0
0.1608,0.3745,0.9469,-14.5874,-53.8940,20.3857,0,0,0,1
0.0682,0.0278,1.3264,34.5459,47.6685,7.9956,0,1,0,0
-0.2220,0.0736,0.8578,-3.9062,1.2817,2.9907,0,0,0,1
-0.0852,0.2137,0.9492,6.7139,-6.9580,-9.4604,0,0,0,1
0.0457,0.0023,1.1195,3.4180,9.1553,-15.9912,0,1,0,0
-0.0444,0.0747,0.9336,6.1035,-0.1221,-4.7607,0,0,0,1
-0.0238,0.0554,1.0154,2.8687,2.5635,2.3193,0,1,0,0
-0.0541,0.1062,0.9460,-2.1973,-0.3662,3.2349,0,0,0,1
-0.0648,0.0787,1.0022,4.5776,4.3945,2.6245,0,0,0,1
-0.0071,0.0729,0.9493,-1.4648,-2.2583,-3.1738,0,1,0,0
-0.0138,0.0648,0.9620,3.2349,0.4883,3.7842,0,1,0,0
-0.0392,0.0552,0.9995,4.3945,2.8076,7.8735,0,1,0,0
-0.0468,0.0370,1.0076,-1.3428,2.0142,8.6670,0,1,0,0
-0.0472,0.0939,0.9307,-3.5400,-2.0142,4.8218,0,0,0,1
-0.0540,0.0558,0.9611,-2.8687,3.1738,1.6479,0,1,0,0
0.0282,0.0389,0.9813,-4.0894,-7.0801,-7.6904,0,1,0,0
-0.0435,0.1166,0.8519,-2.5024,-1.0376,16.8457,0,0,0,1
-0.1658,0.0436,1.0940,15.3198,18.4326,8.1787,0,0,0,1
-0.0681,0.0692,0.9852,-3.9673,1.7090,-16.4185,0,0,0,1
0.0525,0.0221,0.9658,19.5313,18.9819,-7.3853,0,1,0,0
0.0359,0.0118,1.0027,4.6387,-0.1831,-0.8545,0,1,0,0
0.0267,-0.0045,0.9296,42.4805,40.1611,-0.3052,0,1,0,0
0.2091,-0.1846,1.1552,6.1646,-13.1226,-2.6855,0,1,0,0
0.0745,-0.0937,0.9523,-2.1973,-17.7002,-10.4370,0,1,0,0
0.1284,-0.0085,0.8405,2.5024,-3.9062,-5.3101,0,1,0,0
0.0601,-0.0094,1.1785,-13.7329,-13.7329,18.2495,0,1,0,0
-0.0265,0.1991,1.0581,-76.2329,-5.4932,-160.5225,0,0,0,1
0.0187,0.2625,1.0095,7.6294,17.2729,-109.2529,0,0,0,1
-0.0502,0.0273,0.9532,-6.4087,36.4990,-189.3921,0,1,0,0
-0.0712,-0.0553,0.9933,8.6060,28.1372,-159.0576,0,1,0,0
-0.0377,-0.1931,0.9756,-2.9907,43.0298,-160.0952,0,0,1,0
0.0721,-0.1321,0.9880,-12.3901,17.3950,-111.4502,0,1,0,0
0.0500,-0.2838,1.0002,1.5259,41.0156,-86.6089,0,0,1,0
0.0947,-0.3112,0.9199,11.3525,55.0537,-72.3267,0,0,1,0
0.0862,-0.4204,0.8093,15.7471,30.0903,-36.6821,0,0,1,0
0.1877,-0.3174,0.8298,-7.9956,-28.6255,15.0757,0,1,0,0
0.3320,-0.1559,0.9615,-20.0806,-40.5884,19.9585,0,1,0,0
0.2812,-0.1672,1.0005,-0.0610,-1.4648,-3.7842,0,1,0,0
0.2257,-0.1915,0.9424,4.3335,11.6577,-11.6577,0,1,0,0
0.1686,-0.2841,0.9108,-0.6714,4.4556,-6.1035,0,1,0,0
0.2185,-0.2220,0.9241,-7.8125,-17.3950,9.5215,0,1,0,0
0.2271,-0.2013,0.9520,-4.4556,-5.0659,5.0049,0,1,0,0
0.2117,-0.1991,0.9786,-1.9531,-1.0376,-1.0986,0,1,0,0
0.2015,-0.1935,0.9232,-1.6479,1.8311,2.1973,0,1,0,0
0.1923,-0.2275,0.9253,-2.1362,-0.5493,5.3711,0,1,0,0
0.2053,-0.1941,0.9229,-3.3569,-2.7466,11.1694,0,1,0,0
0.1790,-0.2207,0.9816,-3.7842,-4.6387,11.8408,0,1,0,0
0.1979,-0.1881,0.9578,-0.4883,2.4414,14.6484,0,1,0,0
0.1600,-0.2351,0.9167,0.2441,2.1362,25.5127,0,1,0,0
0.1761,-0.2059,0.9556,-11.4136,-8.5449,42.1753,0,1,0,0
0.1489,-0.1703,0.9825,-8.0566,-6.6528,60.9131,0,1,0,0
0.1233,-0.1489,0.9209,0.9766,-4.5166,94.5435,0,1,0,0
0.0520,-0.1761,0.9827,-2.9907,-7.8735,121.3379,0,1,0,0
0.0829,-0.0800,0.9585,3.0518,-7.2021,140.4419,0,1,0,0
0.2081,0.1837,0.8511,32.4707,-32.8369,143.3105,0,1,0,0
0.2157,0.1720,1.0052,-2.7466,-13.0005,93.7500,0,1,0,0
0.2506,0.1471,0.9324,3.0518,-3.4790,41.3818,0,1,0,0
0.1863,0.1711,1.0259,-11.1694,-22.8271,28.6865,0,1,0,0
0.1285,0.0146,0.9857,5.3711,-1.8921,10.3149,0,1,0,0
0.1765,-0.0463,0.9684,7.0801,-12.8174,14.2822,0,1,0,0
0.1913,-0.0280,1.0001,-13.0615,-33.5693,19.7144,0,1,0,0
0.1571,-0.0035,0.8834,-3.2349,-24.7192,21.1792,0,1,0,0
-0.0100,0.0306,1.0048,-15.1978,-34.3018,27.2827,0,1,0,0
0.0245,0.0151,1.0045,-4.2725,-24.2920,7.7515,0,1,0,0
-0.0975,0.0188,0.9690,-3.1738,-4.6387,5.3101,0,0,0,1
-0.1842,0.0348,0.9115,35.7056,-15.5640,4.8218,0,0,0,1
-0.2404,0.0146,0.9723,32.8979,-24.5972,21.3013,1,0,0,0
-0.2699,-0.0656,0.9388,24.1089,-11.7187,-11.1084,1,0,0,0
-0.2600,-0.0430,0.9958,11.9629,-19.6533,2.8076,1,0,0,0
-0.2701,-0.1382,0.9351,6.1035,-2.5024,-10.4370,1,0,0,0
-0.2595,-0.1359,1.0005,-1.8921,2.4414,-2.9297,1,0,0,0
-0.2544,-0.1368,0.9294,-5.3101,0.0000,-1.5869,1,0,0,0
-0.2550,-0.1650,0.9823,-1.5869,3.8452,-4.9438,0,0,1,0
-0.2179,-0.1445,0.9595,-1.0376,-2.0142,0.7324,0,0,1,0
-0.2075,-0.1573,0.9346,-2.3193,2.0752,2.7466,0,0,1,0
-0.1848,-0.1250,0.9453,-1.7090,-0.9766,2.5635,0,0,1,0
-0.2106,-0.1393,0.9594,-1.3428,-4.6997,0.9766,0,0,1,0
-0.2131,-0.1276,0.9713,-1.3428,-0.5493,2.9907,0,0,1,0
-0.2057,-0.1371,0.9740,-3.7842,0.9155,2.9297,0,0,1,0
-0.1874,-0.1177,0.9570,-1.8311,3.4790,0.1831,0,0,1,0
-0.1886,-0.0953,0.9725,-2.1973,0.2441,8.6670,0,0,1,0
-0.1849,-0.1384,0.9529,-3.2349,3.4180,3.3569,0,0,1,0
-0.1823,-0.1055,0.9637,-7.1411,-2.5024,-0.6104,0,0,1,0
-0.1870,-0.1211,0.9628,-2.8076,0.7935,0.8545,0,0,1,0
-0.1855,-0.1151,0.9619,-3.9673,0.8545,-1.2817,0,0,1,0
-0.1809,-0.0968,0.9696,-3.1128,-1.9531,-1.1597,0,0,1,0
-0.1860,-0.1122,0.9580,-3.4180,0.6104,-2.3193,0,0,1,0
-0.1832,-0.1030,0.9525,-1.6479,0.0000,-0.9155,0,0,1,0
-0.1854,-0.1073,0.9718,-1.7090,0.3052,-2.3804,0,0,1,0
-0.1876,-0.1007,0.9508,-2.7466,-0.2441,-0.6104,0,0,1,0
-0.1846,-0.1025,0.9554,-2.0752,-1.7700,-1.3428,0,0,1,0
-0.1895,-0.0991,0.9703,-1.9531,-1.5869,-0.6714,0,0,1,0
-0.1879,-0.0865,0.9705,-3.8452,-3.9673,0.0000,0,0,1,0
-0.1938,-0.0896,0.9668,-3.9062,-1.2817,-1.5869,0,0,1,0
-0.1952,-0.0922,0.9557,-5.1880,-0.6714,-2.3804,0,0,1,0
-0.1993,-0.0854,0.9674,-6.7749,-1.7090,-3.1128,0,0,1,0
-0.1997,-0.0740,0.9637,-9.3994,-2.8687,-0.3052,1,0,0,0
-0.2026,-0.0782,0.9529,-8.4229,-0.4272,-0.5493,1,0,0,0
-0.2122,-0.0441,0.9611,-29.8462,-18.3105,-2.9907,1,0,0,0
-0.2250,0.0054,0.9451,-41.0767,-10.4370,-0.0610,1,0,0,0
-0.2491,0.0677,0.9829,-33.2642,-15.1367,0.7935,1,0,0,0
-0.2773,0.0917,0.9855,-17.9443,-0.7935,1.4038,1,0,0,0
-0.2617,0.1018,0.9130,-13.0005,-5.1270,3.7231,1,0,0,0
-0.2500,0.1368,0.9061,2.3193,2.6245,6.5308,0,0,0,1
-0.2701,0.1150,0.9397,-6.1646,-5.1270,3.5400,0,0,0,1
-0.2672,0.1245,0.9265,-2.1973,-1.4038,-0.2441,0,0,0,1
-0.2777,0.1161,0.9537,0.6104,2.3804,-0.1221,1,0,0,0
-0.2777,0.1111,0.9637,-2.7466,-0.3662,-0.0610,1,0,0,0
-0.2695,0.1018,0.9388,-2.9907,1.9531,-0.4272,1,0,0,0
-0.2607,0.1039,0.9313,-0.4272,2.0752,1.6479,0,0,0,1
-0.2635,0.1066,0.9432,-2.0752,1.0376,0.6104,0,0,0,1
-0.2528,0.1146,0.9420,-2.6245,0.1831,-0.2441,0,0,0,1
-0.2683,0.1013,0.9420,0.1221,0.1831,-1.5869,1,0,0,0
-0.2617,0.1145,0.9486,-4.2114,-1.4038,-0.1221,0,0,0,1
-0.2589,0.1011,0.9307,0.0000,0.4272,-0.7324,0,0,0,1
-0.2609,0.1096,0.9435,-2.0752,-1.5259,-1.7090,0,0,0,1
-0.2643,0.1115,0.9398,-0.6104,-1.5259,0.1221,0,0,0,1
-0.2607,0.1173,0.9426,0.9766,0.6104,1.2207,0,0,0,1
-0.2607,0.1162,0.9391,0.4883,0.0000,-0.0610,0,0,0,1
-0.2659,0.0884,0.9349,4.2725,-5.1270,1.3428,1,0,0,0
-0.2837,0.0872,0.9354,14.2822,-12.8174,9.7656,1,0,0,0
-0.2958,0.0735,0.9357,22.1558,-15.3198,7.2021,1,0,0,0
-0.3151,0.0299,0.9315,17.7612,-10.4370,-3.6621,1,0,0,0
-0.3247,0.0122,0.9281,13.2446,-11.4136,-2.5024,1,0,0,0
-0.3464,0.0023,0.9139,-0.9766,-10.6812,0.6714,1,0,0,0
-0.3792,-0.0039,0.9413,-2.1973,-4.6387,-3.2959,1,0,0,0
-0.3715,-0.0032,0.9286,-0.5493,-1.4038,-0.9155,1,0,0,0
-0.3661,0.0005,0.9305,-3.0518,0.6714,0.1221,1,0,0,0
-0.3622,-0.0005,0.9324,-2.5024,-0.7935,0.1221,1,0,0,0
-0.3531,0.0035,0.9124,-3.9062,-0.6714,0.6104,1,0,0,0
-0.3516,0.0271,0.9196,-1.2207,0.7935,0.4883,1,0,0,0
-0.3605,0.0010,0.9238,-3.0518,-0.5493,14.7095,1,0,0,0
-0.3590,0.0137,0.9312,-1.8921,-0.7324,-1.4038,1,0,0,0
-0.3577,0.0118,0.9287,-1.8311,-0.4272,-0.7324,1,0,0,0
-0.3575,0.0137,0.9188,-1.5869,-0.3052,0.5493,1,0,0,0
-0.3506,0.0157,0.9191,0.4883,2.1362,0.3052,1,0,0,0
-0.3484,0.0099,0.9215,-2.0142,-1.0376,-0.8545,1,0,0,0
-0.3372,0.0048,0.9165,-1.5259,0.6104,-1.0376,1,0,0,0
-0.3466,0.0189,0.9224,-2.3804,-3.2959,2.0752,1,0,0,0
-0.3516,0.0210,0.9222,-1.4038,-1.0986,0.1221,1,0,0,0
-0.3533,0.0122,0.9207,-2.0752,-0.8545,-1.8921,1,0,0,0
-0.3644,0.0132,0.9147,-0.8545,0.8545,-1.0376,1,0,0,0
-0.3547,0.0123,0.9138,-1.7090,-1.1597,-1.0986,1,0,0,0
-0.3479,0.0162,0.9188,-0.7935,-2.8076,-0.5493,1,0,0,0
-0.3546,0.0111,0.9302,0.6104,-1.5259,-0.6714,1,0,0,0
-0.3660,0.0083,0.9417,-2.3193,-1.3428,-0.6104,1,0,0,0
-0.3600,0.0132,0.9226,-0.2441,2.7466,-0.6714,1,0,0,0
-0.3540,0.0159,0.9092,-0.7324,1.2817,0.7324,1,0,0,0
-0.3380,0.0175,0.9137,-1.2817,0.1831,-0.4883,1,0,0,0
-0.3478,0.0173,0.9183,-3.7231,-3.4790,0.4883,1,0,0,0
-0.3553,0.0142,0.9235,-2.3804,-2.1973,-2.0752,1,0,0,0
-0.3640,0.0154,0.9250,-1.9531,-1.6479,0.0000,1,0,0,0
-0.3522,0.0234,0.9247,-1.8921,1.8921,-0.7935,1,0,0,0
-0.3536,0.0193,0.9102,0.2441,1.9531,-2.5635,1,0,0,0
-0.3601,0.0168,0.9205,-2.7466,-3.0518,1.5259,1,0,0,0
-0.3529,0.0231,0.9138,0.3052,-1.8311,1.0376,1,0,0,0
-0.3566,0.0238,0.9330,-1.1597,-1.4038,-0.5493,1,0,0,0
-0.3622,0.0222,0.9286,-1.8311,-0.4272,-1.0986,1,0,0,0
-0.3597,0.0289,0.8982,-0.4272,0.9766,0.3662,1,0,0,0
-0.4047,0.0380,0.9131,2.2583,-0.2441,0.6714,1,0,0,0
-0.4634,0.0109,0.9570,-1.5869,4.5776,-2.3193,1,0,0,0
-0.4307,0.0527,0.9308,1.2817,30.5176,-11.1694,1,0,0,0
-0.3970,0.0342,0.9015,5.0659,20.0195,4.2114,1,0,0,0
-0.4431,0.0215,0.9628,-3.1738,34.3628,-9.2163,1,0,0,0
-0.2607,0.0085,0.9148,2.5024,50.2319,-9.4604,1,0,0,0
-0.1206,0.0353,0.9457,3.2349,45.6543,-14.8315,0,0,0,1
-0.0702,-0.1520,0.9498,-13.2446,98.8159,-57.4341,0,0,1,0
0.2269,0.0387,0.7631,2.8687,46.9971,-10.3149,0,1,0,0
0.1971,-0.1193,0.8396,-2.5024,50.1709,-23.8647,0,1,0,0
0.4415,0.0822,1.0527,-45.0439,-37.7808,39.0625,0,1,0,0
0.1901,0.2247,1.2057,-28.9307,-7.8735,-6.2256,0,1,0,0
0.0858,-0.0885,0.8444,23.9868,48.0957,-27.3438,0,1,0,0
0.1632,0.0697,0.9197,-23.1323,-11.6577,27.7710,0,1,0,0
0.1925,0.1420,0.9836,-0.7324,4.6997,5.9204,0,1,0,0
0.1869,0.1317,0.9722,-1.1597,6.5308,-1.5259,0,1,0,0
0.1658,0.0801,0.9232,-0.4883,3.5400,0.3052,0,1,0,0
0.1807,0.1024,0.9619,-3.7231,-5.1270,2.1362,0,1,0,0
0.1956,0.1063,0.9464,0.1831,2.7466,0.8545,0,1,0,0
0.1619,0.0939,0.9652,-1.8311,-2.4414,0.9766,0,1,0,0
0.1747,0.0936,0.9452,0.5493,3.6011,-0.9155,0,1,0,0
0.1851,0.0959,0.9425,-2.3804,-4.5776,2.9907,0,1,0,0
0.1597,0.0858,0.9764,-1.1597,-3.5400,0.4272,0,1,0,0
0.1620,0.1027,0.9535,-1.9531,0.1221,2.3804,0,1,0,0
0.1726,0.1240,0.9651,-4.5776,-3.5400,1.5869,0,1,0,0
0.1766,0.0931,0.9512,1.9531,4.5776,-2.5635,0,1,0,0
0.1558,0.1034,0.9817,-4.6387,-3.6621,2.2583,0,1,0,0
0.1770,0.1105,0.9519,-0.7935,4.5166,0.6104,0,1,0,0
0.1821,0.1073,0.9412,-2.6245,3.5400,-0.3662,0,1,0,0
0.1768,0.0979,0.9635,-3.6621,-2.9297,1.3428,0,1,0,0
0.1940,0.1016,0.9280,-2.1973,3.3569,2.9907,0,1,0,0
0.1769,0.1428,0.9443,-16.3574,-16.5405,6.8359,0,1,0,0
0.1090,0.0884,0.9974,7.5684,11.4746,-3.9062,0,1,0,0
