,accX,accY,accZ,gyroX,gyroY,gyroZ,accPCA,gyroPCA,side,gesture
9319,693,1184,1566,692,5,551,1504,5176,0,0
8632,3268,3274,1813,783,940,31,5624,5780,0,0
4775,3272,2558,1605,203,345,13,5814,1715,0,1
5979,3396,878,1669,765,210,415,6821,7089,0,1
3165,215,415,1944,565,881,1524,4290,7584,0,1
6864,2772,3586,666,15,4,427,9389,7164,0,1
9017,3806,2710,1561,483,449,1008,7963,5407,0,1
3169,935,2898,1686,596,220,1951,709,4081,0,0
3704,371,3305,1495,20,720,8,2531,1273,0,0
7962,1391,2888,1170,271,533,1892,3835,9777,0,0
4992,453,3654,1223,1456,209,45,1644,4510,0,0
5421,1486,2108,1407,17,29,427,4076,7205,0,1
5006,118,97,1893,774,5,813,4732,9287,0,1
351,1077,3473,1446,1483,525,837,1920,9424,0,0
5819,1392,1634,2173,1364,226,866,2286,9976,0,0
4436,1107,2490,1433,753,220,418,1699,309,0,0
5829,1695,1996,1611,767,217,22,5253,5193,0,1
701,853,3049,1190,916,139,383,391,7439,0,0
3912,3532,3077,1675,961,739,1529,6891,5672,0,1
2318,1217,344,1328,562,31,1003,2101,5615,0,1
3098,955,2133,1650,486,738,1010,563,6015,0,0
3842,1499,3670,1298,678,348,1096,4846,4515,0,0
3150,974,2084,1746,17,727,984,632,198,0,0
8067,3223,3053,1520,14,18,982,5380,466,0,0
8588,4148,3038,1293,774,1244,984,9008,540,0,1
3573,4326,2715,2298,526,1052,438,9522,3980,0,1
8567,4098,2752,1468,12,1158,991,8900,1488,0,1
3166,48,577,1991,130,1096,1782,5337,9402,0,1
9393,350,3153,1529,9,747,12,2746,2067,0,0
7865,102,1896,1709,210,722,1299,4762,6045,0,1
4657,89,2176,1423,202,41,655,4662,8518,0,1
7405,267,263,1686,218,6,4,3859,644,0,1
1710,2175,2952,1282,502,1036,910,7776,9099,0,0
9564,2138,2228,1531,208,720,3,7499,329,0,1
2271,4416,3775,421,214,445,991,9771,1739,0,1
1583,1626,2385,1393,29,13,7,5060,794,0,0
1412,822,1519,2478,925,521,134,1562,6158,0,0
8696,3783,1935,1649,484,345,13,8013,268,0,1
7691,659,784,2062,1139,936,530,1652,8250,0,0
6729,795,2066,1719,29,22,990,393,1344,0,0
1722,1760,336,1710,1274,1059,1082,5455,9747,0,1
2212,3032,750,562,717,1240,14,9775,5078,0,1
9150,1607,1429,1535,208,205,991,4072,1793,0,0
5990,3430,834,1614,30,452,985,6926,194,0,1
4705,245,2191,1725,762,738,814,3826,9228,0,1
463,421,889,1546,122,253,1003,3137,7934,0,0
1754,2025,289,926,1338,203,979,6971,4221,0,1
7812,631,1931,1643,765,6,416,1402,7049,0,1
6399,1606,2184,1516,22,17,7,4812,1199,0,1
7542,147,2041,1091,207,927,1013,4275,5388,0,1
8633,3244,3278,1515,204,741,256,5413,3348,0,0
3106,737,2133,1577,208,739,1013,670,5341,0,0
4386,1021,325,1653,22,9,983,780,178,0,0
1350,1146,2625,2122,1415,1303,407,1815,7327,0,0
1351,1278,2582,1911,851,955,453,2769,7442,0,0
1894,1552,2461,1623,355,3,1004,4535,3809,0,0
3949,3581,2874,1639,765,8,19,7146,3584,0,1
4725,3598,2061,1628,765,9,1289,7371,2784,0,1
5308,1179,1942,1606,21,13,5,1935,951,0,0
9301,495,1495,1534,728,530,1644,3076,9353,0,0
3955,3500,2873,1732,205,728,1009,6829,3788,0,1
4461,1649,2817,1636,364,521,1528,5260,7752,0,0
2262,4235,3062,842,759,791,1547,9219,9699,0,1
8387,183,2341,1973,970,935,1293,4209,1655,0,1
7238,3418,2739,1403,204,6,1632,6409,8021,0,1
3593,3296,3567,1245,15,94,938,5478,9895,0,0
6282,1291,138,1728,771,729,999,2619,741,0,1
4661,225,2048,1477,358,730,1538,3922,8314,0,1
8098,3154,2982,1850,31,6,23,5111,2579,0,0
6178,1007,171,1774,766,533,740,701,9310,0,1
7366,495,100,1659,26,1,1,2350,61,0,1
5762,604,204,1679,19,6,422,1679,6944,0,1
5406,2247,259,287,914,1423,1337,8011,6151,0,1
1755,1176,1023,1654,1186,96,765,1452,9457,0,0
7751,3553,115,1765,572,1064,1731,7270,9376,0,1
231,4320,2576,61,1098,1427,1960,9423,9764,0,1
9554,2043,128,1267,213,439,15,7051,1596,0,1
110,773,739,1854,20,5,985,916,362,0,0
7360,727,69,1668,203,1070,1013,893,5423,0,1
5992,3606,963,1620,650,223,1541,7591,8333,0,1
9383,349,3270,1549,567,29,984,2716,3192,0,0
2317,1282,570,1473,28,1059,1727,2450,8860,0,0
6883,1020,23,1662,481,519,1533,887,7958,0,0
8432,3950,1027,1216,778,446,1945,8591,9770,0,1
8438,4127,3208,2049,54,259,1404,8976,6577,0,1
2263,4383,3577,394,522,1398,1347,9655,8119,0,1
4726,3274,1965,1805,12,28,260,6032,5700,0,1
5226,121,288,1756,205,13,981,4747,545,0,1
4671,51,1975,1689,20,24,28,5046,3616,0,1
324,1201,2327,1439,1455,937,171,2267,4878,0,0
6919,2610,1327,2485,1458,8,1451,8679,6418,0,1
8608,4175,2818,1487,210,528,1004,9097,2865,0,1
6201,1073,248,1728,359,29,1007,1120,5126,0,0
4813,843,2902,1992,480,935,986,91,3110,0,0
3948,3564,2876,1653,21,31,2,7085,731,0,1
7988,3502,2537,1530,23,20,997,6873,1905,0,1
3872,3710,2540,1757,775,9,1004,7683,1004,0,1
4950,3841,1115,1969,57,1013,1692,8365,8770,0,1
3254,2170,1870,1729,73,932,1040,6751,4538,0,0
3910,3624,2808,1609,9,936,1802,7314,9073,0,1
5221,111,159,1753,786,597,725,4764,9244,0,1
734,1372,182,1791,764,21,653,3136,8537,0,1
2244,2903,1943,550,563,724,996,9593,5347,0,1
6678,3388,1638,2107,1056,830,1162,7187,6957,0,0
9585,1667,652,1292,1313,1050,312,4934,6243,0,1
8036,3148,3059,1463,26,19,9,4946,1276,0,0
9007,562,2510,887,346,99,1273,1426,4961,0,0
8637,3305,3196,1430,783,737,996,5762,199,0,0
7969,1062,3841,1354,365,352,335,2132,6255,0,0
5719,509,278,1885,7,735,987,2407,144,0,1
9306,594,1446,1588,355,19,427,2372,6646,0,0
6946,216,2241,1698,962,5,982,3952,2946,0,1
9012,3788,2692,1211,1381,1073,1433,7842,5815,0,1
3369,71,51,1216,98,185,235,4830,4568,0,1
4773,151,2583,1601,31,25,1002,4202,2779,0,1
1634,3689,2016,1511,892,314,271,7653,6483,0,1
2314,1348,622,1674,1375,1062,422,2825,8573,0,0
6689,732,3341,1444,794,933,419,263,7719,0,0
6923,237,1917,2069,765,519,1298,4058,3145,0,1
5968,3219,905,1391,568,1378,1433,5979,8517,0,1
8603,4088,2738,1613,15,749,423,8890,6947,0,1
3260,3091,3320,1866,44,1412,1317,9873,6349,0,1
3692,178,3488,1295,204,355,270,3602,5921,0,0
937,734,2871,1824,1232,424,196,487,6166,0,0
7728,3837,317,2202,1363,952,95,8268,4405,0,1
9593,1602,306,1449,172,519,1297,4600,9582,0,1
1681,3142,1272,557,1109,826,1164,9978,4260,0,1
2126,1174,2507,1377,723,30,995,2167,6909,0,0
3332,3074,2558,173,30,726,1421,9868,6821,0,1
9577,2558,1925,1417,207,630,261,8754,5505,0,1
3891,3675,2978,1509,21,348,265,7471,5906,0,1
5183,1448,2627,1393,96,441,85,4011,8990,0,0
4989,219,3732,1270,20,5,256,3165,5097,0,0
9014,3735,2715,1632,774,747,983,7727,1343,0,1
3280,4362,3848,801,1380,449,86,9564,4558,0,1
5551,549,512,1773,6,24,15,2171,2917,0,1
2201,2222,4062,774,209,18,414,8264,5655,0,0
5609,447,341,1755,2,208,23,2798,3860,0,1
3592,51,3583,1259,1370,634,827,4261,3976,0,0
9432,4069,1047,548,796,1097,132,8905,4602,0,1
478,157,802,2066,573,700,189,4819,4548,0,1
1352,3184,2187,1019,1088,1416,619,5323,8700,0,1
5727,681,293,1868,962,2,261,1271,7126,0,1
4233,4346,345,2437,1230,1421,1459,9601,7448,0,1
6312,975,979,2015,1370,864,1266,153,4706,0,0
4710,545,2154,1905,864,6,435,1960,7455,0,1
7235,30,2725,1727,790,6,10,4917,3658,0,1
8561,4125,2644,1391,208,447,1304,8969,5987,0,1
4474,1672,2785,1418,775,24,261,5424,6809,0,0
9192,1674,4029,933,13,212,990,6157,322,0,0
4695,3532,789,2090,22,734,1798,7386,9060,0,1
3717,177,3221,1365,16,18,15,3749,2467,0,0
4568,903,3216,1527,791,451,268,653,7695,0,0
9557,2153,1946,1518,362,733,270,7510,3800,0,1
480,859,755,2293,1224,1071,1432,547,3619,0,0
7661,3147,2359,1580,60,633,653,5218,3701,0,1
9623,1653,224,1483,213,25,31,4953,3033,0,1
6348,1525,2680,1450,643,218,1425,4481,7990,0,0
722,1322,2511,1278,1169,1337,802,3252,9494,0,0
6382,1232,2394,1024,641,1296,654,2650,6141,0,0
6719,504,2087,1730,778,450,20,2200,5506,0,1
9210,1689,3932,812,764,1,13,6205,2914,0,0
1935,1493,2166,1470,14,343,553,4111,8009,0,1
344,2496,4090,798,281,1294,1681,8846,8813,0,0
5830,1830,2093,1460,217,444,15,6033,1462,0,1
4454,1405,2649,1865,21,450,254,3658,5295,0,0
5957,907,558,1531,210,735,16,57,1125,0,0
7422,448,772,2022,4,206,888,3055,9651,0,0
9176,1654,3976,908,1,743,7,6030,1888,0,0
5991,3731,868,1357,478,712,1293,7948,5594,0,1
7072,562,1363,2151,106,872,39,2740,7283,0,0
7219,4396,416,1481,944,34,1691,9753,8132,0,1
4350,3881,331,1166,1056,1144,126,8298,5018,0,1
5009,128,1984,1676,26,737,1001,4555,2787,0,1
6890,929,79,1684,9,24,24,303,3657,0,1
1677,1146,76,430,865,393,1233,2087,9354,0,1
901,1155,1964,1556,210,1,2,1801,530,0,0
7168,743,112,1677,202,744,19,803,1824,0,1
2296,48,2038,1799,37,121,1023,5071,4275,0,1
6270,1445,1980,1580,764,735,22,3728,3653,0,1
4222,55,217,1705,20,215,267,5128,5985,0,1
296,610,1313,2509,34,900,1214,3090,4980,0,0
7955,121,2135,1704,26,19,985,4562,539,0,1
6720,710,2211,1497,8,671,5,807,2616,0,0
6680,1204,1329,2088,193,938,1254,1303,6344,0,0
9214,1730,4016,812,358,934,256,6425,2430,0,0
3248,2795,1669,523,204,6,1290,9317,5312,0,1
3884,3798,2705,1519,363,19,25,7928,1666,0,1
7702,3161,342,1633,14,206,11,5538,2230,0,1
295,1250,3820,2451,1089,482,882,2783,6259,0,0
3161,966,2098,1810,13,9,9,583,1836,0,0
3870,3246,2845,1723,1312,937,172,5632,4798,0,1
4522,1227,2778,1402,776,3,991,2655,674,0,0
1370,1510,4190,2528,1410,866,1438,4735,5699,0,0
10019,853,1653,1295,2,208,944,857,9887,0,0
9612,1639,259,1502,204,205,16,4847,1869,0,1
8062,3297,3032,1515,215,7,255,5789,3024,0,0
4722,3486,118,1637,768,825,1530,6985,7687,0,1
681,1398,2657,1772,207,214,415,3637,5887,0,0
4850,366,2710,1700,788,4,10,2878,3580,0,0
3159,773,2066,1683,357,20,987,513,2102,0,0
1882,1004,274,1644,946,680,623,680,8654,0,0
4963,248,3733,1310,10,25,1289,2997,3220,0,0
4572,928,3181,1463,10,5,1303,861,5537,0,0
1940,1511,2124,1524,30,8,0,4191,211,0,1
3296,4355,3655,696,1380,698,543,9542,9323,0,1
3534,392,371,647,931,537,1185,2817,5880,0,1
3729,427,3257,1602,764,727,10,2194,2543,0,0
9989,1481,1501,1413,31,1,1418,3296,6659,0,0
1612,1561,2282,1595,18,731,983,4534,165,0,0
1375,1764,2158,1309,1423,735,23,5755,7929,0,1
3946,3625,2810,1731,774,745,256,7339,5836,0,1
8382,3647,2121,2506,1166,1215,1807,7858,5988,0,1
1669,2094,53,1482,216,17,998,7251,3030,0,1
2112,1302,1812,1472,201,959,1570,1598,8240,0,0
5834,1634,2159,1432,206,4,263,5029,5124,0,1
7145,1707,1945,768,147,14,319,5523,4749,0,1
9326,653,1165,1714,363,438,21,1799,1580,0,0
84,1974,1468,1022,723,1056,80,6269,9337,0,0
7092,273,2929,1374,28,630,1008,3318,2600,0,0
2283,4384,3836,601,12,741,1300,9650,5520,0,1
4480,1762,2783,1392,7,725,7,5908,1750,0,0
684,1339,3262,2012,1082,766,522,3414,8195,0,0
9420,529,1,1677,835,742,1531,2092,2277,0,1
7248,3502,2293,1674,561,724,1013,6951,6798,0,1
1366,1421,300,626,243,1049,1447,3740,7575,0,1
6310,1304,2284,1051,1385,933,646,3109,9342,0,0
3916,3645,2932,1526,357,204,1006,7368,3859,0,1
9059,3180,2701,2392,588,888,395,5611,8970,0,1
5848,1977,2152,1488,12,24,1537,6758,7300,0,1
2300,3169,3115,1071,881,1043,1247,4936,4284,0,0
5718,534,308,1825,26,15,982,2227,195,0,1
8680,3836,81,1648,215,528,1537,8191,7827,0,1
6950,251,2405,1362,1109,733,1909,3624,9012,0,1
4354,1430,793,2323,1371,409,1389,3044,5027,0,0
9636,1621,199,1581,15,1,990,4717,776,0,1
2280,4419,3667,591,774,926,1297,9793,3519,0,1
7169,590,124,1673,357,860,6,1733,2848,0,1
6330,3692,1124,2429,1046,738,580,8110,8272,0,1
1784,2485,3826,85,675,392,1596,8857,9135,0,0
3182,990,3771,1280,9,1155,990,1622,1149,0,0
494,2012,329,1353,140,778,404,6820,6202,0,1
7402,593,2092,1495,479,351,1001,1537,3761,0,1
7216,4186,1920,1601,957,208,1293,9166,1598,0,1
366,766,2046,1557,11,122,1011,536,1040,0,0
5211,3641,2069,1781,1230,1239,986,7530,3285,0,1
8087,3172,2978,1633,22,22,10,5151,1634,0,0
322,2372,3010,528,303,745,1157,8494,6247,0,1
9397,348,3175,1520,20,31,18,2748,2723,0,0
2226,2983,77,475,21,724,995,9716,1780,0,1
9158,1637,2305,1131,412,1409,1577,5166,8664,0,1
6861,2619,3495,804,770,1,28,9034,5459,0,1
3261,2399,3411,585,903,867,355,8599,6606,0,0
4220,105,189,1811,764,6,30,4826,5454,0,1
3862,3555,2675,1794,568,1405,1025,7110,4263,0,1
6920,785,866,2337,371,940,533,1099,6443,0,0
7054,184,2413,1857,769,722,1294,4136,3195,0,1
6247,1003,32,1544,21,10,262,798,5498,0,0
4513,1019,2617,605,140,438,84,1441,8500,0,0
9534,4026,151,1669,0,752,983,8776,587,0,1
9046,3476,2269,1847,938,298,855,6877,9534,0,1
2313,1731,316,1340,565,1068,981,5386,3474,0,1
4469,1619,2676,1687,23,219,24,5051,3295,0,0
5956,1398,565,1882,493,28,1002,3143,5503,0,0
8553,4058,2445,1206,261,64,1395,8800,7420,0,1
6448,3224,146,1785,30,722,257,5856,3698,0,1
3567,2691,224,747,722,1091,223,9146,4259,0,1
3087,939,20,1909,17,1351,1863,316,9584,0,0
8665,3266,3165,1554,19,723,27,5591,3392,0,0
1714,4365,3368,2070,1252,977,585,9605,8708,0,1
339,3948,1479,2046,296,902,1878,8673,9759,0,1
9203,1708,3959,917,786,731,1010,6270,1437,0,0
6157,456,101,1642,971,446,261,2618,7704,0,1
6723,598,2092,1588,206,16,18,1533,1865,0,1
3365,780,591,1699,691,30,38,737,9304,0,0
3589,258,3621,1794,1414,1047,1152,3166,4008,0,0
9163,2185,3967,1375,434,1293,1831,8069,9720,0,0
2170,2027,2777,1404,1118,742,652,7159,9058,0,0
4687,137,1907,1788,358,207,17,4565,1044,0,1
3322,3102,2343,206,212,724,552,9887,7320,0,1
9418,306,329,1334,79,78,423,3563,176,0,1
8372,2644,1904,1488,211,451,727,8985,8480,0,1
3733,728,3272,1767,793,7,1540,378,6822,0,0
1654,1464,1383,1304,1334,949,485,3302,8611,0,0
1590,1896,2375,1580,8,9,11,6414,2288,0,1
3256,970,380,480,111,676,1199,838,4962,0,0
9027,3798,2741,1501,574,525,1424,7924,7826,0,1
2181,2198,2111,1785,543,861,1959,7650,4086,0,1
6840,584,535,1827,18,16,1119,1973,4133,0,1
7180,561,1999,1678,484,5,419,1835,5049,0,1
7362,483,74,1590,765,0,982,2410,1235,0,1
5417,1627,1935,1869,574,1231,12,4770,2715,0,1
1706,2716,332,1802,13,1350,81,9169,3943,0,1
2306,1018,1793,1593,21,22,1424,152,6689,0,0
273,1523,2541,1884,786,731,3,4313,2725,0,0
3956,3666,2915,1571,215,19,18,7459,1469,0,1
3188,1421,3766,1386,5,942,1866,4417,9360,0,0
8095,0,3014,1683,216,739,981,4989,1454,0,0
1782,2126,923,650,735,685,1838,7345,4026,0,1
9367,439,3036,1515,748,9,1420,2180,8563,0,0
4484,1779,2810,1407,789,1303,419,6014,7202,0,0
904,1228,1920,1733,16,207,26,2189,3655,0,0
4511,910,78,247,358,410,354,694,6427,0,1
6423,1079,70,1471,776,1062,1645,1276,7973,0,0
5264,175,2308,1867,216,736,986,4232,2015,0,1
6223,1408,40,1571,28,724,539,3480,7058,0,1
4477,1624,2730,1458,28,17,6,5150,757,0,0
7197,4171,2307,1534,1321,1298,938,9110,4094,0,1
2155,2392,528,1785,329,17,48,8255,618,0,1
7053,38,2369,1801,26,349,1,5022,571,0,1
3715,235,3155,1576,15,721,9,3505,1646,0,0
5983,3287,890,1672,10,2,13,6332,2368,0,1
3102,897,2248,1562,775,209,20,289,5241,0,0
4401,1087,276,1634,1,13,1008,1213,2213,0,0
507,916,2481,1287,784,206,1807,537,8881,0,0
5447,1693,6,1656,779,726,1000,5216,436,0,1
5279,28,2297,970,1448,645,945,4883,4438,0,1
3836,3651,2175,1625,829,1062,18,7546,8541,0,1
2118,2387,2327,63,328,596,982,8578,9859,0,1
6908,3624,1162,1510,486,525,552,7676,7113,0,1
501,963,2307,2464,904,1122,1126,168,9365,0,0
6292,1161,1984,1608,684,348,1289,1825,7230,0,0
6173,1194,233,1808,23,218,270,1862,6083,0,1
3590,3149,3701,849,746,1157,1427,4412,8967,0,0
6762,1963,1518,1771,684,354,1429,6022,8401,0,0
505,1556,2633,1329,770,215,1799,4696,8836,0,0
506,1135,2403,1814,481,1303,1240,1762,4859,0,0
4692,136,2115,1617,489,729,11,4453,1379,0,1
1773,2744,1838,1286,1171,883,1430,9144,9689,0,0
7162,566,338,1579,961,1301,86,1952,4184,0,1
7108,233,2866,1717,18,6,21,3655,2903,0,0
9341,103,481,1483,367,587,982,4875,1254,0,1
312,1455,1539,2106,1230,1414,888,2850,9883,0,0
746,4152,452,1874,720,116,1585,9115,8139,0,1
3569,2090,902,1666,1413,1307,1283,7008,4975,0,1
9347,509,2151,1927,9,523,45,2206,3982,0,1
5314,1125,47,1728,22,3,1005,1489,2873,0,0
2163,2079,3029,1288,479,25,1003,7440,5216,0,0
1912,1862,1959,1549,873,723,198,6153,6231,0,1
3892,3522,2932,1729,22,216,7,6897,1480,0,1
1652,2422,2017,1247,1277,1244,371,8453,8092,0,1
8326,826,2942,1620,789,19,16,104,5267,0,0
1893,1365,2406,1646,356,16,1292,3373,5845,0,0
1944,614,243,2462,1116,1111,33,2158,9688,0,1
3957,3526,2955,1599,208,15,5,6884,94,0,1
7173,834,307,1990,13,220,29,395,5159,0,1
7517,1851,2153,1572,14,720,14,6130,2271,0,1
4528,1491,2947,1435,216,722,24,4388,1942,0,0
5316,1042,117,1639,4,5,5,1003,1753,0,0
3346,3054,2550,175,27,27,17,9837,2257,0,1
7376,583,337,1655,483,934,15,1849,810,0,1
9010,3674,3518,2246,424,332,998,7456,4165,0,0
8069,3146,3048,1610,4,12,8,4972,2181,0,0
7532,2718,2682,1635,1457,737,565,9218,8084,0,1
8470,1433,773,1459,214,3,9,3394,190,0,0
9376,285,3247,1406,787,737,986,3102,1690,0,0
6261,1468,35,1661,27,207,982,3816,49,0,1
242,51,3416,987,782,566,217,4298,6215,0,0
5739,695,646,1995,1,1236,28,1359,3582,0,0
4371,1053,484,1730,25,211,19,918,2672,0,0
8335,1876,2004,1759,925,629,1372,6190,4768,0,1
9199,1660,4048,926,365,21,986,6096,2331,0,0
5474,787,348,1482,791,675,1004,552,1013,0,1
9582,2142,521,1336,863,728,1387,7409,4992,0,1
6289,1191,35,1592,19,734,418,1981,6700,0,1
4872,118,2624,1559,6,19,23,4364,3640,0,1
6739,1082,1649,1900,767,84,660,362,9215,0,0
7957,3658,543,2068,484,1070,1237,7741,4838,0,1
9395,314,3216,1539,6,16,984,2964,597,0,0
7231,181,2664,1815,1225,22,644,4048,9037,0,0
4503,2434,170,1865,575,453,5,8416,2217,0,1
8347,1862,2145,1306,9,736,988,6249,381,0,1
3861,3710,2631,1528,363,1237,1299,7639,7118,0,1
325,1203,74,1998,1319,28,41,1924,4311,0,1
6915,4304,723,928,286,249,1167,9452,4408,0,1
2237,2941,3,456,213,747,983,9658,1605,0,1
7144,2510,342,2118,213,203,892,8584,9816,0,1
5714,650,108,1708,24,728,1003,1358,2843,0,1
7242,3453,2626,1419,767,929,1425,6597,5902,0,1
5228,46,249,1708,16,1,4,5183,969,0,1
371,3367,1545,2214,276,1383,1931,7099,9956,0,0
6329,537,770,2292,1214,443,754,2626,9443,0,0
5579,691,593,1935,790,7,1731,1336,7991,0,0
7688,3257,787,1728,483,1234,1800,6195,9626,0,1
9309,620,1256,1512,685,204,550,2011,5428,0,0
5563,158,776,1567,37,337,1795,4656,9563,0,1
3213,655,2484,1045,253,500,812,923,3547,0,0
911,1158,2069,1578,23,349,263,1841,5740,0,0
9069,4487,121,48,200,893,262,9984,8527,0,1
7136,891,323,2188,1288,1210,1093,146,9937,0,1
8454,1658,1002,1530,16,204,993,4631,929,0,0
1423,1252,2157,1237,18,20,1002,2614,2242,0,0
479,1241,151,1325,211,524,114,2345,4194,0,1
9004,4156,1621,970,1137,1338,1174,9174,4230,0,1
5583,480,418,1789,780,926,1291,2628,2696,0,1
6685,1655,4173,297,624,371,148,6625,8419,0,0
4427,1218,576,2093,368,671,1009,1781,3871,0,0
7470,3201,178,1595,21,742,984,5714,543,0,1
6385,2085,2160,1629,689,358,735,7255,7701,0,1
279,531,3296,534,516,1007,1909,1200,6429,0,0
7058,54,2417,1647,8,21,988,4854,23,0,1
1694,2622,2456,380,93,206,1421,9007,9259,0,1
4416,1383,3346,500,841,1059,782,4182,9150,0,0
6231,1477,1896,1604,358,19,983,3903,1688,0,1
9449,4250,1163,1262,208,1061,24,9356,1866,0,1
8641,3256,3243,1623,769,4,987,5522,826,0,0
7820,575,214,1915,1116,797,992,1949,1021,0,1
4870,200,2749,1490,5,23,987,3830,345,0,0
2209,3013,1471,739,1354,532,283,9751,8065,0,1
4825,607,3080,1621,213,14,18,1149,1515,0,0
4871,359,2590,1838,213,730,992,3003,2513,0,0
1397,3015,4058,320,574,251,246,9812,4877,0,1
1384,1099,244,1694,792,525,735,1284,9350,0,0
4768,170,2590,1692,29,8,23,4105,2689,0,1
297,2777,3403,271,276,635,1640,9401,4423,0,1
7377,452,170,1616,204,736,1420,2668,6888,0,1
7855,327,2109,1663,23,30,17,3351,2471,0,1
2229,2956,142,519,31,725,987,9674,1305,0,1
8327,826,3054,1423,357,357,998,196,2952,0,0
3367,696,236,1433,58,940,546,1062,454,0,1
4509,3795,4193,1149,400,329,1594,7106,8644,0,0
4844,423,2974,1509,15,731,28,2317,3575,0,0
320,1909,3907,1030,530,288,1583,7117,8737,0,0
1371,863,1152,337,666,1295,1391,82,8258,0,0
5210,3618,2040,1300,112,1151,1859,7391,4308,0,1
907,1303,1984,1681,19,742,1298,2804,5577,0,1
5993,445,534,938,62,469,888,2641,9225,0,1
3950,3578,2734,1734,17,726,6,7180,1111,0,1
4738,3431,1973,1691,76,281,260,6728,369,0,1
7566,3986,1574,786,728,775,934,8733,8289,0,1
926,4140,2708,1800,295,1317,1329,9019,7432,0,1
6175,692,326,1640,768,939,0,1160,1213,0,1
143,679,1415,1438,572,1056,42,1717,9547,0,0
129,1592,3449,477,411,997,1190,5503,6515,0,0
6161,408,2073,1343,210,592,984,2744,331,0,1
4689,413,2105,1851,490,445,1300,2851,7014,0,1
7571,3809,1573,1807,22,745,24,8372,2826,0,0
4770,52,2495,1732,24,209,1007,4863,2900,0,1
1876,2686,4099,353,825,593,624,9278,8277,0,0
9668,1551,623,1550,27,15,2,4138,286,0,1
7457,1878,2296,133,209,258,407,6761,6565,0,1
6167,719,178,1725,641,730,541,988,5063,0,1
2182,2332,2899,1357,557,1046,1065,8287,4371,0,1
3371,1176,116,1957,721,2,992,1743,6826,0,1
8081,7,3107,1537,28,3,3,4876,249,0,0
4802,3148,3521,1073,956,751,156,4597,4604,0,0
6390,1638,2265,1366,23,5,2,5103,395,0,1
8600,4136,2593,1305,762,1068,416,8997,6829,0,1
3121,999,2082,1677,20,17,1004,831,2583,0,0
7825,375,2019,1489,961,1156,1541,3024,6971,0,1
5446,1498,25,1637,2,17,23,3988,3747,0,1
931,3997,3679,168,958,1375,1070,8347,9884,0,0
691,2216,1888,2025,956,534,651,6636,9004,0,0
9631,1617,240,1541,31,3,989,4700,1492,0,1
3939,3641,2982,1403,20,14,1013,7310,3502,0,1
5735,622,209,1799,23,19,16,1575,2258,0,1
3969,3519,3117,1539,204,209,1003,6817,2902,0,1
284,4284,2963,682,1107,674,32,9347,4153,0,1
3092,950,2201,1635,11,720,986,561,70,0,0
4556,3199,3369,909,928,479,251,4981,6568,0,0
3364,950,1091,2336,1320,1065,999,216,2991,0,0
3195,1959,3921,946,793,64,292,7303,6262,0,0
6365,1713,1455,802,162,993,1313,4919,6484,0,0
969,2671,39,1202,686,801,432,9087,6406,0,1
3734,611,3340,1481,369,4,30,999,1846,0,0
925,3573,2072,2335,379,1393,1576,7422,8759,0,1
5944,1006,473,1740,209,1414,1011,599,5899,0,0
7440,605,274,1721,483,208,1001,1708,5121,0,1
7850,108,2,1605,211,723,994,4690,2580,0,1
4471,1748,2916,1350,206,723,1289,5891,5345,0,0
9216,1736,3948,872,25,218,18,6397,2609,0,0
1789,1520,2713,2424,845,638,33,3989,4667,0,0
1902,1479,2593,1505,368,0,1005,4184,5384,0,0
5601,498,350,1762,11,3,2,2466,993,0,1
75,1557,560,2091,696,415,820,4043,9068,0,1
7700,3277,258,1609,764,208,18,6095,3631,0,1
240,3548,2706,1471,27,106,19,7010,3835,0,1
5405,2776,232,580,217,1020,1214,9341,4835,0,1
1620,1267,2257,2239,575,1411,1640,2419,9305,0,0
2146,851,3507,97,1446,800,1737,1177,7080,0,0
9369,359,3221,1750,567,1064,541,2732,5194,0,0
5273,339,2429,1715,14,6,31,3159,5054,0,1
1357,190,1708,2176,916,723,45,5282,4816,0,0
9586,1807,40,1630,644,39,1299,5830,7092,0,1
8389,502,2516,1879,1230,1156,1298,2089,1131,0,0
7217,4273,11,1357,770,353,1120,9380,3978,0,1
5471,697,389,1617,686,1156,543,1145,3106,0,1
1609,1811,2316,1530,19,730,985,6000,456,0,1
3096,945,2104,1643,21,747,1009,486,3446,0,0
5769,616,219,1587,31,926,1012,1563,5148,0,1
2415,2383,3411,1056,30,29,9,8517,1156,0,0
3246,2768,1655,492,202,6,1419,9257,6725,0,1
124,2076,316,1177,55,12,415,7176,1668,0,1
7502,2234,2161,1513,1321,207,549,7830,9246,0,1
9179,1618,3928,886,205,13,14,5838,1427,0,0
3341,3042,2453,239,8,749,1419,9817,5844,0,1
2123,1284,2478,1257,1120,205,1,2967,5320,0,0
7135,3769,2716,1001,741,442,1599,7757,8187,0,1
7087,207,2883,1664,362,1056,1534,3770,8326,0,0
2197,1714,3893,1024,359,0,1294,6247,6075,0,0
3362,4003,764,1391,432,1033,1633,8725,4987,0,1
6888,1035,188,1777,20,21,10,901,1726,0,1
725,659,662,2236,771,107,212,1685,4879,0,0
4961,3170,3614,1339,779,725,25,4718,5465,0,0
9189,1751,4009,988,772,740,266,6487,6830,0,0
9058,3163,409,2311,418,583,111,5790,453,0,1
7374,636,19,1632,207,452,647,1387,7963,0,1
